source_id,source_labels,source_properties,relation,target_id,target_labels,target_properties
362,[Parameter],"{
  network_level: 2,
  knowledge_domain: 性能指标,
  importance: 0.8,
  name: Specific thrust,
  description: Specific thrust is the thrust produced per unit mass flow rate of air entering the engine.,
  subsystem: General,
  id: 21,
  physics_domain: GeneralPhysics
}",DEFINED_AS,515,[Parameter],"{
  network_level: 2,
  knowledge_domain: 性能指标,
  importance: 0.8,
  name: Thrust per unit air mass flow,
  description: Specific thrust is the thrust produced per unit mass flow rate of air entering the engine.,
  subsystem: General,
  id: 174,
  physics_domain: FluidDynamics
}"
362,[Parameter],"{
  network_level: 2,
  knowledge_domain: 性能指标,
  importance: 0.8,
  name: Specific thrust,
  description: Specific thrust is the thrust produced per unit mass flow rate of air entering the engine.,
  subsystem: General,
  id: 21,
  physics_domain: GeneralPhysics
}",MAXIMIZED_BY,579,[Component],"{
  network_level: 1,
  knowledge_domain: 性能优化,
  importance: 1.0,
  name: Optimum compressor pressure ratio,
  description: For a fixed flight condition and turbine inlet temperature, there is an optimum compressor pressure ratio that maximizes the specific thrust of a turbojet.,
  subsystem: Compression,
  id: 238,
  physics_domain: FluidDynamics
}"
363,[Parameter],"{
  network_level: 2,
  knowledge_domain: 性能指标,
  importance: 0.8,
  name: Bypass ratio,
  description: The bypass ratio (alpha) is the ratio of the mass flow rate bypassing the core to the mass flow rate passing through the core.,
  subsystem: General,
  id: 22,
  physics_domain: GeneralPhysics
}",DEFINED_AS,516,[Parameter],"{
  network_level: 2,
  knowledge_domain: 性能指标,
  importance: 0.8,
  name: Fan mass flow to core mass flow,
  description: The bypass ratio (alpha) is the ratio of the mass flow rate bypassing the core to the mass flow rate passing through the core.,
  subsystem: General,
  id: 175,
  physics_domain: FluidDynamics
}"
364,[Parameter],"{
  network_level: 2,
  knowledge_domain: 性能特性,
  importance: 0.8,
  name: High bypass ratio,
  description: High bypass ratio engines generally provide lower TSFC at subsonic cruise speeds.,
  subsystem: General,
  id: 23,
  physics_domain: GeneralPhysics
}",ASSOCIATED_WITH,517,[Parameter],"{
  network_level: 2,
  knowledge_domain: 性能特性,
  importance: 0.8,
  name: Lower TSFC,
  description: High bypass ratio engines generally provide lower TSFC at subsonic cruise speeds.,
  subsystem: General,
  id: 176,
  physics_domain: GeneralPhysics
}"
365,[Equation],"{
  network_level: 3,
  knowledge_domain: 控制方程,
  importance: 0.6,
  name: Continuity equation,
  description: The continuity equation expresses the principle of conservation of mass for a control volume.,
  subsystem: General,
  id: 24,
  physics_domain: GeneralPhysics
}",EXPRESSES,518,[Parameter],"{
  network_level: 2,
  knowledge_domain: 控制方程,
  importance: 0.8,
  name: Conservation of mass,
  description: The continuity equation expresses the principle of conservation of mass for a control volume.,
  subsystem: General,
  id: 177,
  physics_domain: GeneralPhysics
}"
366,[Equation],"{
  network_level: 3,
  knowledge_domain: 控制方程,
  importance: 0.6,
  name: Momentum equation,
  description: The momentum equation expresses Newton's second law of motion for a fluid passing through a control volume.,
  subsystem: General,
  id: 25,
  physics_domain: GeneralPhysics
}",EXPRESSES,519,[Equation],"{
  network_level: 3,
  knowledge_domain: 控制方程,
  importance: 0.6,
  name: Newton's second law,
  description: The momentum equation expresses Newton's second law of motion for a fluid passing through a control volume.,
  subsystem: General,
  id: 178,
  physics_domain: GeneralPhysics
}"
367,[Equation],"{
  network_level: 3,
  knowledge_domain: 控制方程,
  importance: 0.6,
  name: Energy equation,
  description: The energy equation is a statement of the first law of thermodynamics applied to a fluid flowing through a control volume.,
  subsystem: General,
  id: 26,
  physics_domain: GeneralPhysics
}",EXPRESSES,520,[Equation],"{
  network_level: 3,
  knowledge_domain: 控制方程,
  importance: 0.6,
  name: First law of thermodynamics,
  description: The energy equation is a statement of the first law of thermodynamics applied to a fluid flowing through a control volume.,
  subsystem: General,
  id: 179,
  physics_domain: GeneralPhysics
}"
368,[Parameter],"{
  network_level: 2,
  knowledge_domain: 流体特性,
  importance: 0.8,
  name: Steady flow,
  description: A flow is defined as steady if its properties at any point within the control volume do not vary with time.,
  subsystem: General,
  id: 27,
  physics_domain: FluidDynamics
}",DEFINED_AS,521,[Parameter],"{
  network_level: 2,
  knowledge_domain: 流体特性,
  importance: 0.8,
  name: Time-independent properties,
  description: A flow is defined as steady if its properties at any point within the control volume do not vary with time.,
  subsystem: General,
  id: 180,
  physics_domain: GeneralPhysics
}"
369,[Parameter],"{
  network_level: 2,
  knowledge_domain: 流体特性,
  importance: 0.8,
  name: One-dimensional flow,
  description: A flow is one-dimensional if the fluid properties are uniform across any cross section perpendicular to the flow direction.,
  subsystem: General,
  id: 28,
  physics_domain: FluidDynamics
}",DEFINED_AS,522,[Parameter],"{
  network_level: 2,
  knowledge_domain: 流体特性,
  importance: 0.8,
  name: Uniform properties across cross section,
  description: A flow is one-dimensional if the fluid properties are uniform across any cross section perpendicular to the flow direction.,
  subsystem: General,
  id: 181,
  physics_domain: GeneralPhysics
}"
370,[Parameter],"{
  network_level: 2,
  knowledge_domain: 热力学基础,
  importance: 0.8,
  name: Perfect gas,
  description: A perfect gas is a gas whose intermolecular forces are negligible and obeys the thermal equation of state P = rho*R*T.,
  subsystem: General,
  id: 29,
  physics_domain: GeneralPhysics
}",OBEYS,523,[Equation],"{
  network_level: 3,
  knowledge_domain: 热力学基础,
  importance: 0.6,
  name: Thermal equation of state,
  description: A perfect gas is a gas whose intermolecular forces are negligible and obeys the thermal equation of state P = rho*R*T.,
  subsystem: General,
  id: 182,
  physics_domain: GeneralPhysics
}"
371,[Parameter],"{
  network_level: 2,
  knowledge_domain: 热力学基础,
  importance: 0.8,
  name: Calorically perfect gas,
  description: A calorically perfect gas is a perfect gas with constant specific heats (c_p and c_v are constants).,
  subsystem: General,
  id: 30,
  physics_domain: GeneralPhysics
}",HAS,524,[Parameter],"{
  network_level: 2,
  knowledge_domain: 热力学基础,
  importance: 0.8,
  name: Constant specific heats,
  description: A calorically perfect gas is a perfect gas with constant specific heats (c_p and c_v are constants).,
  subsystem: General,
  id: 183,
  physics_domain: Thermodynamics
}"
372,[Parameter],"{
  network_level: 2,
  knowledge_domain: 气体动力学,
  importance: 0.8,
  name: Speed of sound,
  description: The speed of sound 'a' in a calorically perfect gas is given by a = sqrt(gamma * R * T).,
  subsystem: General,
  id: 31,
  physics_domain: GeneralPhysics
}",CALCULATED_BY,525,[Parameter],"{
  network_level: 2,
  knowledge_domain: 气体动力学,
  importance: 0.8,
  name: Square root of gamma*R*T,
  description: The speed of sound 'a' in a calorically perfect gas is given by a = sqrt(gamma * R * T).,
  subsystem: General,
  id: 184,
  physics_domain: GeneralPhysics
}"
373,[Parameter],"{
  network_level: 2,
  knowledge_domain: 气体动力学,
  importance: 0.8,
  name: Mach number,
  description: The Mach number M is defined as the ratio of the local fluid velocity V to the local speed of sound 'a'.,
  subsystem: General,
  id: 32,
  physics_domain: FluidDynamics
}",DEFINED_AS,526,[Parameter],"{
  network_level: 2,
  knowledge_domain: 气体动力学,
  importance: 0.8,
  name: Ratio of velocity to speed of sound,
  description: The Mach number M is defined as the ratio of the local fluid velocity V to the local speed of sound 'a'.,
  subsystem: General,
  id: 185,
  physics_domain: FluidDynamics
}"
374,[Parameter],"{
  network_level: 2,
  knowledge_domain: 流动状态,
  importance: 0.8,
  name: Subsonic flow,
  description: Flow where the local Mach number is strictly less than 1.0.,
  subsystem: General,
  id: 33,
  physics_domain: FluidDynamics
}",HAS,527,[Parameter],"{
  network_level: 2,
  knowledge_domain: 流动状态,
  importance: 0.8,
  name: Mach number less than one,
  description: Flow where the local Mach number is strictly less than 1.0.,
  subsystem: General,
  id: 186,
  physics_domain: FluidDynamics
}"
375,[Parameter],"{
  network_level: 2,
  knowledge_domain: 流动状态,
  importance: 0.8,
  name: Supersonic flow,
  description: Flow where the local Mach number is strictly greater than 1.0.,
  subsystem: General,
  id: 34,
  physics_domain: FluidDynamics
}",HAS,528,[Parameter],"{
  network_level: 2,
  knowledge_domain: 流动状态,
  importance: 0.8,
  name: Mach number greater than one,
  description: Flow where the local Mach number is strictly greater than 1.0.,
  subsystem: General,
  id: 187,
  physics_domain: FluidDynamics
}"
376,[Parameter],"{
  network_level: 2,
  knowledge_domain: 流动状态,
  importance: 0.8,
  name: Sonic flow,
  description: Flow where the local Mach number is exactly equal to 1.0.,
  subsystem: General,
  id: 35,
  physics_domain: FluidDynamics
}",HAS,529,[Parameter],"{
  network_level: 2,
  knowledge_domain: 流动状态,
  importance: 0.8,
  name: Mach number equal to one,
  description: Flow where the local Mach number is exactly equal to 1.0.,
  subsystem: General,
  id: 188,
  physics_domain: FluidDynamics
}"
377,[Parameter],"{
  network_level: 2,
  knowledge_domain: 热力学属性,
  importance: 0.8,
  name: Stagnation temperature,
  description: Stagnation temperature (or total temperature) T_t represents the temperature achieved when a fluid is decelerated to zero velocity adiabatically.,
  subsystem: General,
  id: 36,
  physics_domain: Thermodynamics
}",USED_IN,416,[Equation],"{
  network_level: 3,
  knowledge_domain: 参数循环分析,
  importance: 0.6,
  name: Parametric cycle analysis,
  description: The objective of parametric cycle analysis is to relate the engine performance parameters to the design choices and the flight environment.,
  subsystem: Cycle,
  id: 75,
  physics_domain: GeneralPhysics
}"
377,[Parameter],"{
  network_level: 2,
  knowledge_domain: 热力学属性,
  importance: 0.8,
  name: Stagnation temperature,
  description: Stagnation temperature (or total temperature) T_t represents the temperature achieved when a fluid is decelerated to zero velocity adiabatically.,
  subsystem: General,
  id: 36,
  physics_domain: Thermodynamics
}",USED_IN,418,[Equation],"{
  network_level: 3,
  knowledge_domain: 循环假设,
  importance: 0.6,
  name: Ideal cycle analysis,
  description: Ideal cycle analysis assumes that the compression and expansion processes are reversible and adiabatic (isentropic).,
  subsystem: Cycle,
  id: 77,
  physics_domain: GeneralPhysics
}"
377,[Parameter],"{
  network_level: 2,
  knowledge_domain: 热力学属性,
  importance: 0.8,
  name: Stagnation temperature,
  description: Stagnation temperature (or total temperature) T_t represents the temperature achieved when a fluid is decelerated to zero velocity adiabatically.,
  subsystem: General,
  id: 36,
  physics_domain: Thermodynamics
}",USED_IN,463,[Equation],"{
  network_level: 3,
  knowledge_domain: 动力循环,
  importance: 0.6,
  name: Liquid rocket cycle,
  description: Liquid rocket engine cycles are classified into pressure-fed systems or pump-fed systems based on how propellants are pressurized.,
  subsystem: Cycle,
  id: 122,
  physics_domain: GeneralPhysics
}"
377,[Parameter],"{
  network_level: 2,
  knowledge_domain: 热力学属性,
  importance: 0.8,
  name: Stagnation temperature,
  description: Stagnation temperature (or total temperature) T_t represents the temperature achieved when a fluid is decelerated to zero velocity adiabatically.,
  subsystem: General,
  id: 36,
  physics_domain: Thermodynamics
}",USED_IN,464,[Equation],"{
  network_level: 3,
  knowledge_domain: 动力循环,
  importance: 0.6,
  name: Pump-fed cycle,
  description: A pump-fed open cycle where a fraction of the propellant is burned in a separate combustor to drive the turbine and is then exhausted overboard.,
  subsystem: Cycle,
  id: 123,
  physics_domain: GeneralPhysics
}"
377,[Parameter],"{
  network_level: 2,
  knowledge_domain: 热力学属性,
  importance: 0.8,
  name: Stagnation temperature,
  description: Stagnation temperature (or total temperature) T_t represents the temperature achieved when a fluid is decelerated to zero velocity adiabatically.,
  subsystem: General,
  id: 36,
  physics_domain: Thermodynamics
}",USED_IN,465,[Equation],"{
  network_level: 3,
  knowledge_domain: 动力循环,
  importance: 0.6,
  name: Gas-generator cycle,
  description: The gas generator must operate off-stoichiometric (extremely fuel-rich or oxidizer-rich) to prevent melting the turbine blades.,
  subsystem: Cycle,
  id: 124,
  physics_domain: GeneralPhysics
}"
377,[Parameter],"{
  network_level: 2,
  knowledge_domain: 热力学属性,
  importance: 0.8,
  name: Stagnation temperature,
  description: Stagnation temperature (or total temperature) T_t represents the temperature achieved when a fluid is decelerated to zero velocity adiabatically.,
  subsystem: General,
  id: 36,
  physics_domain: Thermodynamics
}",USED_IN,466,[Equation],"{
  network_level: 3,
  knowledge_domain: 动力循环,
  importance: 0.6,
  name: Staged combustion cycle,
  description: Because the turbine exhaust is injected into the main chamber rather than dumped at low pressure, it allows extremely high chamber pressures (P_c) and higher efficiency.,
  subsystem: Combustion,
  id: 125,
  physics_domain: GeneralPhysics
}"
